timestamp,bpm,quality,source,restorative
2024-07-12T17:44:47.000Z,51,,rest,TRUE
2024-07-12T17:49:47.000Z,50,,rest,TRUE
2024-07-12T17:54:47.000Z,52,,rest,TRUE
2024-07-12T17:59:47.000Z,52,,rest,TRUE
2024-07-12T18:04:47.000Z,56,,rest,TRUE
2024-07-12T18:09:02.000Z,74,,rest,TRUE
2024-07-12T18:10:33.000Z,59,,rest,TRUE
2024-07-12T18:15:33.000Z,60,,rest,TRUE
2024-07-12T18:39:33.000Z,66,,rest,TRUE
2024-07-13T00:21:33.000Z,72,,rest,TRUE
2024-07-13T11:24:48.000Z,78,,rest,TRUE
2024-07-13T11:29:48.000Z,76,,rest,TRUE
2024-07-13T11:34:48.000Z,72,,rest,TRUE
2024-07-13T11:39:48.000Z,70,,rest,TRUE
2024-07-13T11:44:48.000Z,68,,rest,TRUE
2024-07-13T11:49:48.000Z,64,,rest,TRUE
2024-07-13T11:54:48.000Z,64,,rest,TRUE
2024-07-13T11:59:48.000Z,68,,rest,TRUE
2024-07-13T12:04:48.000Z,70,,rest,TRUE
2024-07-13T12:09:48.000Z,73,,rest,TRUE
2024-07-13T12:14:48.000Z,69,,rest,TRUE
2024-07-13T12:19:48.000Z,64,,rest,TRUE
2024-07-13T12:24:48.000Z,70,,rest,TRUE
2024-07-13T12:29:48.000Z,70,,rest,TRUE
2024-07-13T12:34:48.000Z,66,,rest,TRUE
2024-07-13T12:39:48.000Z,64,,rest,TRUE
2024-07-13T12:44:48.000Z,65,,rest,TRUE
2024-07-13T12:49:48.000Z,64,,rest,TRUE
2024-07-13T12:54:48.000Z,63,,rest,TRUE
2024-07-13T12:59:48.000Z,63,,rest,TRUE
2024-07-13T13:04:48.000Z,65,,rest,TRUE
2024-07-13T13:09:48.000Z,65,,rest,TRUE
2024-07-13T13:14:48.000Z,65,,rest,TRUE
2024-07-13T13:19:48.000Z,71,,rest,TRUE
2024-07-13T13:24:48.000Z,68,,rest,TRUE
2024-07-13T13:29:48.000Z,67,,rest,TRUE
2024-07-13T13:34:48.000Z,66,,rest,TRUE
2024-07-13T13:39:48.000Z,64,,rest,TRUE
2024-07-13T13:44:48.000Z,63,,rest,TRUE
2024-07-13T13:49:48.000Z,62,,rest,TRUE
2024-07-13T13:54:48.000Z,61,,rest,TRUE
2024-07-13T13:59:48.000Z,61,,rest,TRUE
2024-07-13T14:04:48.000Z,61,,rest,TRUE
2024-07-13T14:09:48.000Z,64,,rest,TRUE
2024-07-13T14:14:48.000Z,65,,rest,TRUE
2024-07-13T14:19:48.000Z,60,,rest,TRUE
2024-07-13T14:24:48.000Z,63,,rest,TRUE
2024-07-13T14:29:48.000Z,62,,rest,TRUE
2024-07-13T14:34:48.000Z,64,,rest,TRUE
2024-07-13T14:39:48.000Z,62,,rest,TRUE
2024-07-13T14:44:48.000Z,69,,rest,TRUE
2024-07-13T14:49:48.000Z,65,,rest,TRUE
2024-07-13T14:54:48.000Z,61,,rest,TRUE
2024-07-13T14:59:48.000Z,61,,rest,TRUE
2024-07-13T15:04:48.000Z,62,,rest,TRUE
2024-07-13T15:09:48.000Z,64,,rest,TRUE
2024-07-13T15:14:48.000Z,65,,rest,TRUE
2024-07-13T15:19:48.000Z,65,,rest,TRUE
2024-07-13T15:24:48.000Z,65,,rest,TRUE
2024-07-13T15:29:48.000Z,62,,rest,TRUE
2024-07-13T15:34:48.000Z,60,,rest,TRUE
2024-07-13T15:39:48.000Z,59,,rest,TRUE
2024-07-13T15:44:48.000Z,65,,rest,TRUE
2024-07-13T15:49:48.000Z,69,,rest,TRUE
2024-07-13T15:54:48.000Z,62,,rest,TRUE
2024-07-13T15:59:48.000Z,64,,rest,TRUE
2024-07-13T16:04:48.000Z,63,,rest,TRUE
2024-07-13T16:09:48.000Z,63,,rest,TRUE
2024-07-13T16:14:48.000Z,60,,rest,TRUE
2024-07-13T16:19:48.000Z,61,,rest,TRUE
2024-07-13T16:24:48.000Z,60,,rest,TRUE
2024-07-13T16:29:48.000Z,61,,rest,TRUE
2024-07-13T16:34:48.000Z,61,,rest,TRUE
2024-07-13T16:39:48.000Z,61,,rest,TRUE
2024-07-13T16:44:48.000Z,60,,rest,TRUE
2024-07-13T16:49:48.000Z,60,,rest,TRUE
2024-07-13T16:54:48.000Z,59,,rest,TRUE
2024-07-13T16:59:48.000Z,60,,rest,TRUE
2024-07-13T17:04:48.000Z,60,,rest,TRUE
2024-07-13T17:09:48.000Z,63,,rest,TRUE
2024-07-13T17:14:48.000Z,61,,rest,TRUE
2024-07-13T17:19:48.000Z,59,,rest,TRUE
2024-07-13T17:24:48.000Z,58,,rest,TRUE
2024-07-13T17:29:48.000Z,60,,rest,TRUE
2024-07-13T17:34:48.000Z,59,,rest,TRUE
2024-07-13T17:39:48.000Z,60,,rest,TRUE
2024-07-13T17:44:48.000Z,57,,rest,TRUE
2024-07-13T17:49:48.000Z,56,,rest,TRUE
2024-07-13T17:54:48.000Z,59,,rest,TRUE
2024-07-13T17:59:48.000Z,59,,rest,TRUE
2024-07-13T18:04:48.000Z,58,,rest,TRUE
2024-07-13T18:09:48.000Z,56,,rest,TRUE
2024-07-13T18:14:48.000Z,58,,rest,TRUE
2024-07-13T18:19:48.000Z,58,,rest,TRUE
2024-07-13T18:24:48.000Z,59,,rest,TRUE
2024-07-13T18:29:48.000Z,58,,rest,TRUE
2024-07-13T18:34:48.000Z,58,,rest,TRUE
2024-07-13T18:39:48.000Z,58,,rest,TRUE
2024-07-13T18:44:48.000Z,58,,rest,TRUE
2024-07-13T18:49:48.000Z,58,,rest,TRUE
2024-07-13T18:54:48.000Z,58,,rest,TRUE
2024-07-13T18:59:48.000Z,57,,rest,TRUE
2024-07-13T19:04:48.000Z,57,,rest,TRUE
2024-07-13T19:09:48.000Z,57,,rest,TRUE
2024-07-13T19:14:48.000Z,57,,rest,TRUE
2024-07-13T19:19:48.000Z,58,,rest,TRUE
2024-07-13T19:24:48.000Z,60,,rest,TRUE
2024-07-13T19:29:48.000Z,68,,rest,TRUE
2024-07-13T19:34:48.000Z,64,,rest,TRUE
2024-07-13T19:39:48.000Z,59,,rest,TRUE
2024-07-13T19:44:48.000Z,56,,rest,TRUE
2024-07-13T19:49:48.000Z,58,,rest,TRUE
2024-07-13T19:54:48.000Z,56,,rest,TRUE
2024-07-13T19:59:48.000Z,56,,rest,TRUE
2024-07-13T20:04:48.000Z,56,,rest,TRUE
2024-07-13T20:09:48.000Z,55,,rest,TRUE
2024-07-13T20:14:48.000Z,57,,rest,TRUE
2024-07-13T20:19:48.000Z,56,,rest,TRUE
2024-07-13T20:24:48.000Z,56,,rest,TRUE
2024-07-13T20:29:48.000Z,54,,rest,TRUE
2024-07-13T20:34:48.000Z,51,,rest,TRUE
2024-07-13T20:39:48.000Z,51,,rest,TRUE
